latitude,longitude,values,location
64.5,57.5,3.3051014,"городской округ Вуктыл, Республика Коми, Северо-Западный федеральный округ, 169575, Россия"
64.5,58.5,3.3257298,"городской округ Вуктыл, Республика Коми, Северо-Западный федеральный округ, 169575, Россия"
64.5,59.5,3.3305485,"Берёзовский район, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, Россия"
64.5,60.5,3.3511558,"Берёзовский район, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, Россия"
64.5,61.5,3.3761253,"Берёзовский район, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, Россия"
64.5,62.5,3.3768988,"Берёзовский район, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, Россия"
64.5,63.5,3.383941,"Шурышкарский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, 629640, Россия"
64.5,64.5,3.3958685,"Шурышкарский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, 629640, Россия"
64.5,65.5,3.4123223,"Берёзовский район, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, Россия"
64.5,66.5,3.40528,"Белоярский район, Ханты-Мансийский автономный округ — Югра, Уральский федеральный округ, Россия"
64.5,67.5,3.413605,"Шурышкарский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, 629640, Россия"
64.5,68.5,3.429994,"Шурышкарский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, 629640, Россия"
64.5,69.5,3.451604,"муниципальный округ Приуральский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,70.5,3.462741,"муниципальный округ Надымский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,71.5,3.4846375,"муниципальный округ Надымский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,72.5,3.497893,"муниципальный округ Надымский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,73.5,3.509084,"муниципальный округ Надымский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,74.5,3.5239735,"муниципальный округ Надымский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,75.5,3.5404034,"муниципальный округ Пуровский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,76.5,3.5432174,"городской округ Губкинский, муниципальный округ Пуровский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,77.5,3.545369,"муниципальный округ Пуровский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,78.5,3.5460682,"муниципальный округ Пуровский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,79.5,3.5413582,"муниципальный округ Пуровский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,80.5,3.5385,"муниципальный округ Красноселькупский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,81.5,3.538601,"муниципальный округ Красноселькупский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,82.5,3.5328412,"муниципальный округ Красноселькупский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,83.5,3.5263305,"муниципальный округ Красноселькупский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,84.5,3.532073,"муниципальный округ Красноселькупский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,85.5,3.5271115,"муниципальный округ Красноселькупский район, Ямало-Ненецкий автономный округ, Уральский федеральный округ, Россия"
64.5,86.5,3.5181758,"Туруханский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,87.5,3.5065582,"Туруханский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,88.5,3.4829333,"Туруханский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,89.5,3.470645,"Туруханский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,90.5,3.4607465,"Туруханский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,91.5,3.4552388,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,92.5,3.4626112,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,93.5,3.453397,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,94.5,3.4482937,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,95.5,3.4398792,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,96.5,3.4300296,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,97.5,3.4161549,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,98.5,3.402223,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,99.5,3.3951194,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,100.5,3.3929248,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,101.5,3.3853474,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,102.5,3.3847213,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,103.5,3.3810308,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,104.5,3.3814983,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,105.5,3.378353,"Эвенкийский район, Красноярский край, Сибирский федеральный округ, Россия"
64.5,106.5,3.3752654,"Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,107.5,3.3690307,"Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,108.5,3.3670938,"Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,109.5,3.3616803,"Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,110.5,3.3644009,"Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,111.5,3.3656454,"Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,112.5,3.3677936,"Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,113.5,3.363342,"Садынский национальный наслег, Мирнинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,114.5,3.3582797,"Бордонский наслег, Нюрбинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,115.5,3.3600204,"Бордонский наслег, Нюрбинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,116.5,3.3594587,"Бордонский наслег, Нюрбинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,117.5,3.3652263,"Бордонский наслег, Нюрбинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,118.5,3.3610497,"Хорулинский наслег, Нюрбинский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,119.5,3.3559413,"Сургулукский наслег, Верхневилюйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,120.5,3.3445635,"Тылгынинский наслег, Вилюйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,121.5,3.3413072,"Тогусский наслег, Вилюйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,122.5,3.3301826,"Кыргыдайский наслег, Вилюйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,123.5,3.318752,"Кыргыдайский наслег, Вилюйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,124.5,3.2934132,"Борогонский наслег, Вилюйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,125.5,3.2673717,"Куокуйский наслег, Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,126.5,3.2389293,"Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,127.5,3.1971347,"Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,128.5,3.1709478,"Ламынхинский наслег, Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,129.5,3.1414561,"Ламынхинский наслег, Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,130.5,3.133547,"Ламынхинский наслег, Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,131.5,3.1227582,"Кировский наслег, Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,132.5,3.1148717,"Ламынхинский наслег, Кобяйский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,133.5,3.1045904,"Томпонский наслег, Томпонский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,134.5,3.0879846,"Томпонский наслег, Томпонский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,135.5,3.068849,"Томпонский наслег, Томпонский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,136.5,3.053537,"Томпонский наслег, Томпонский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,137.5,3.0342731,"Томпонский наслег, Томпонский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,138.5,3.028656,"Томпонский наслег, Томпонский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,139.5,3.0077488,"Томпонский наслег, Томпонский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,140.5,3.0059173,"Терютский наслег, Оймяконский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,141.5,3.0029242,"Рудный, Оймяконский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,142.5,3.0080283,"Оймяконский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, 678730, Россия"
64.5,143.5,3.019485,"городское поселение Усть-Нера, Оймяконский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, 678730, Россия"
64.5,144.5,3.0096483,"городское поселение Артык, Оймяконский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,145.5,3.010481,"зимник «Арктика», «Колыма» — Сасыр, городское поселение Артык, Оймяконский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,146.5,3.034234,"Улахан-Чистайский национальный наслег, Момский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,147.5,3.0535557,"Улахан-Чистайский национальный наслег, Момский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,148.5,3.1265645,"Сусуманский городской округ, Магаданская область, Дальневосточный федеральный округ, 686333, Россия"
64.5,149.5,3.184086,"Нелемнский национальный наслег, Верхнеколымский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,150.5,3.2434034,"Нелемнский национальный наслег, Верхнеколымский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,151.5,3.3051536,"Нелемнский национальный наслег, Верхнеколымский улус, Республика Саха (Якутия), Дальневосточный федеральный округ, Россия"
64.5,152.5,3.3380034,"Среднеканский городской округ, Магаданская область, Дальневосточный федеральный округ, 686160, Россия"
64.5,153.5,3.3456707,"Среднеканский городской округ, Магаданская область, Дальневосточный федеральный округ, 686160, Россия"
64.5,154.5,3.3186207,"Среднеканский городской округ, Магаданская область, Дальневосточный федеральный округ, 686160, Россия"
64.5,155.5,3.3042257,"Среднеканский городской округ, Магаданская область, Дальневосточный федеральный округ, 686160, Россия"
64.5,156.5,3.2870402,"Среднеканский городской округ, Магаданская область, Дальневосточный федеральный округ, 686160, Россия"
64.5,157.5,3.2714853,"Омсукчанский городской округ, Магаданская область, Дальневосточный федеральный округ, 686410, Россия"
64.5,158.5,3.2750654,"Северо-Эвенский городской округ, Магаданская область, Дальневосточный федеральный округ, Россия"
64.5,159.5,3.2921762,"Северо-Эвенский городской округ, Магаданская область, Дальневосточный федеральный округ, Россия"
64.5,160.5,3.3009176,"Северо-Эвенский городской округ, Магаданская область, Дальневосточный федеральный округ, Россия"
64.5,161.5,3.318525,"Северо-Эвенский городской округ, Магаданская область, Дальневосточный федеральный округ, Россия"
64.5,162.5,3.3185184,"Северо-Эвенский городской округ, Магаданская область, Дальневосточный федеральный округ, Россия"
64.5,163.5,3.3440385,"Пенжинский район, Камчатский край, Дальневосточный федеральный округ, Россия"
64.5,164.5,3.3705866,"Пенжинский район, Камчатский край, Дальневосточный федеральный округ, Россия"
64.5,165.5,3.4255135,"Пенжинский район, Камчатский край, Дальневосточный федеральный округ, Россия"
64.5,166.5,3.4524515,"Пенжинский район, Камчатский край, Дальневосточный федеральный округ, Россия"
64.5,167.5,3.5139422,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,168.5,3.558457,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,169.5,3.6121483,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,170.5,3.6486337,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,171.5,3.6892872,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,172.5,3.7276642,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,173.5,3.7572784,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,174.5,3.8026764,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,175.5,3.8366632,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,176.5,3.8918278,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,177.5,3.9374645,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
64.5,178.5,3.8621795,"Анадырский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-179.5,3.9518926,"городской округ Эгвекинот, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-178.5,3.9720469,"изба Нутэпыльмын, городской округ Эгвекинот, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-177.5,4.0298805,"городской округ Эгвекинот, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-176.5,4.0815377,"Провиденский городской округ, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-175.5,4.1697807,"Провиденский городской округ, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-174.5,4.191919,"Провиденский городской округ, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-173.5,4.1506467,"Чукотский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-172.5,4.0657177,"Чукотский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-171.5,3.9928772,"Чукотский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-170.5,3.967211,"Чукотский район, Чукотский автономный округ, Дальневосточный федеральный округ, Россия"
65.5,-168.5,3.9076233,"Alaska, United States"
65.5,-167.5,3.8654068,"Unorganized Borough, Alaska, United States"
65.5,-166.5,3.823637,"Unorganized Borough, Alaska, United States"
65.5,-165.5,3.8236063,"Nome, Alaska, United States"
65.5,-164.5,3.7674305,"Nome, Alaska, United States"
65.5,-163.5,3.738108,"Northwest Arctic, Alaska, United States"
65.5,-162.5,3.6921446,"Northwest Arctic, Alaska, United States"
65.5,-161.5,3.6384225,"Northwest Arctic, Alaska, United States"
65.5,-160.5,3.568923,"Northwest Arctic, Alaska, United States"
65.5,-159.5,3.5286644,"Unorganized Borough, Alaska, United States"
65.5,-158.5,3.469887,"Unorganized Borough, Alaska, United States"
65.5,-157.5,3.4374564,"Unorganized Borough, Alaska, United States"
65.5,-156.5,3.3974414,"Unorganized Borough, Alaska, United States"
65.5,-155.5,3.3511028,"Unorganized Borough, Alaska, United States"
65.5,-154.5,3.3174534,"Unorganized Borough, Alaska, United States"
65.5,-153.5,3.276831,"Unorganized Borough, Alaska, United States"
65.5,-152.5,3.248864,"Unorganized Borough, Alaska, United States"
65.5,-151.5,3.2259417,"Unorganized Borough, Alaska, United States"
65.5,-150.5,3.1953192,"Unorganized Borough, Alaska, United States"
65.5,-149.5,3.1723218,"Unorganized Borough, Alaska, United States"
65.5,-148.5,3.1642883,"Livengood Gold Project, Livengood, Unorganized Borough, Alaska, United States"
65.5,-147.5,3.1546264,"Cache Mountain Loop Trail, Unorganized Borough, Alaska, United States"
65.5,-146.5,3.14188,"Unorganized Borough, Alaska, United States"
65.5,-145.5,3.1255682,"Unorganized Borough, Alaska, United States"
65.5,-144.5,3.1103873,"Central, Unorganized Borough, Alaska, United States"
65.5,-143.5,3.0953195,"Unorganized Borough, Alaska, United States"
65.5,-142.5,3.076971,"Unorganized Borough, Alaska, United States"
65.5,-141.5,3.0720222,"Unorganized Borough, Alaska, United States"
65.5,-140.5,3.066274,"Yukon, Canada"
65.5,-139.5,3.0707173,"Yukon, Canada"
65.5,-138.5,3.08293,"Yukon, Canada"
65.5,-137.5,3.0880826,"Yukon, Canada"
65.5,-136.5,3.0963058,"Yukon, Canada"
65.5,-135.5,3.0998626,"Yukon, Canada"
65.5,-134.5,3.1042132,"Yukon, Canada"
65.5,-133.5,3.1124651,"Yukon, Canada"
65.5,-132.5,3.1198814,"Yukon, Canada"
65.5,-131.5,3.1182878,"Gwich'in Settlement Area, Northwest Territories, Canada"
65.5,-130.5,3.134412,"Sahtu Region, Northwest Territories, Canada"
65.5,-129.5,3.149682,"Sahtu Region, Northwest Territories, Canada"
65.5,-128.5,3.1804347,"Sahtu Region, Northwest Territories, Canada"
65.5,-127.5,3.2206435,"Sahtu Region, Northwest Territories, Canada"
65.5,-126.5,3.278719,"Sahtu Region, Northwest Territories, Canada"
65.5,-125.5,3.3223796,"Sahtu Region, Northwest Territories, Canada"
65.5,-124.5,3.3705812,"Sahtu Region, Northwest Territories, Canada"
65.5,-123.5,3.4038434,"Sahtu Region, Northwest Territories, Canada"
65.5,-122.5,3.4471877,"Sahtu Region, Northwest Territories, Canada"
65.5,-121.5,3.4975612,"Sahtu Region, Northwest Territories, Canada"
65.5,-120.5,3.5290015,"Sahtu Region, Northwest Territories, Canada"
65.5,-119.5,3.5487914,"Sahtu Region, Northwest Territories, Canada"
65.5,-118.5,3.5692084,"Sahtu Region, Northwest Territories, Canada"
65.5,-117.5,3.5628808,"North Slave Region, Northwest Territories, Canada"
65.5,-116.5,3.5670874,"North Slave Region, Northwest Territories, Canada"
65.5,-115.5,3.5734222,"North Slave Region, Northwest Territories, Canada"
65.5,-114.5,3.578914,"North Slave Region, Northwest Territories, Canada"
65.5,-113.5,3.5953462,"North Slave Region, Northwest Territories, Canada"
65.5,-112.5,3.6151047,"North Slave Region, Northwest Territories, Canada"
65.5,-111.5,3.6396897,"North Slave Region, Northwest Territories, Canada"
65.5,-110.5,3.6818936,"ᕿᑎᕐᒥᐅᑦ Kitikmeot Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-109.5,3.7116685,"ᕿᑎᕐᒥᐅᑦ Kitikmeot Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-108.5,3.753923,"ᕿᑎᕐᒥᐅᑦ Kitikmeot Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-107.5,3.7835944,"ᕿᑎᕐᒥᐅᑦ Kitikmeot Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-106.5,3.8188727,"ᕿᑎᕐᒥᐅᑦ Kitikmeot Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-105.5,3.84354,"ᕿᑎᕐᒥᐅᑦ Kitikmeot Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-104.5,3.8718445,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-103.5,3.8932176,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-102.5,3.9177337,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-101.5,3.939274,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-100.5,3.9600697,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-99.5,3.9784021,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-98.5,3.9952419,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-97.5,4.0044684,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-96.5,4.026582,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-95.5,4.0175114,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-94.5,3.997374,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-93.5,3.9947102,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-92.5,3.9866278,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-91.5,3.978075,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-90.5,3.973547,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-89.5,3.9668136,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-88.5,3.9757857,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-87.5,3.9853535,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-86.5,4.0126996,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-85.5,4.0688787,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-84.5,4.0732245,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-83.5,4.0371943,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-82.5,4.0103707,"ᑭᕙᓪᓕᖅ Kivalliq Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-81.5,3.98688,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-80.5,3.9650364,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-79.5,3.9698706,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-78.5,3.952856,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-77.5,3.9611683,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-76.5,3.930166,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-75.5,3.9024627,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-74.5,3.8567002,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-73.5,3.8531103,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-72.5,3.7985668,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-71.5,3.74322,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-70.5,3.6762695,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-69.5,3.6415946,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-68.5,3.5921571,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-67.5,3.5442145,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-66.5,3.4694448,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-65.5,3.3925629,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-64.5,3.349595,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-63.5,3.3087826,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-62.5,3.2803674,"ᕿᑭᖅᑖᓗᒃ Qikiqtaaluk Region, ᓄᓇᕗᑦ Nunavut, Canada"
65.5,-53.5,1.9031751,"Qeqqata, Kalaallit Nunaat"
65.5,-52.5,1.9682645,"Qeqqata, Kalaallit Nunaat"
65.5,-51.5,2.0058432,"Qeqqata, Kalaallit Nunaat"
65.5,-50.5,1.9710054,"Qeqqata, Kalaallit Nunaat"
65.5,-49.5,1.883172,"Qeqqata, Kalaallit Nunaat"
65.5,-48.5,1.8513346,"Qeqqata, Kalaallit Nunaat"
65.5,-47.5,1.8833661,"Qeqqata, Kalaallit Nunaat"
65.5,-46.5,1.9885149,"Qeqqata, Kalaallit Nunaat"
65.5,-45.5,2.0368457,"Qeqqata, Kalaallit Nunaat"
65.5,-44.5,2.0060291,"Qeqqata, Kalaallit Nunaat"
65.5,-43.5,1.9659464,"Sermersooq, Kalaallit Nunaat"
65.5,-42.5,1.9599408,"Sermersooq, Kalaallit Nunaat"
65.5,-41.5,1.8823075,"Sermersooq, Kalaallit Nunaat"
65.5,-40.5,1.9317365,"Sermersooq, Kalaallit Nunaat"
65.5,-39.5,1.9714012,"Sermersooq, Kalaallit Nunaat"
65.5,-38.5,1.9995544,"Sermersooq, Kalaallit Nunaat"
65.5,-37.5,1.9959099,"Sermersooq, Kalaallit Nunaat"
65.5,-36.5,1.984393,"Sermersooq, Kalaallit Nunaat"
65.5,-24.5,1.5554531,"Vesturbyggð, Ísland"
65.5,-23.5,1.7331178,"Vesturbyggð, Ísland"
65.5,-22.5,1.8761392,Ísland
65.5,-21.5,1.9225093,"Strandabyggð, 510, Ísland"
65.5,-20.5,1.9560785,"Húnaþing vestra, Norðurland vestra, Ísland"
65.5,-19.5,1.9624764,"Sveitarfélagið Skagafjörður, Norðurland vestra, Ísland"
65.5,-18.5,1.9526987,"Hörgársveit, Norðurland eystra, 604, Ísland"
65.5,-17.5,1.9240245,"Þingeyjarsveit, Norðurland eystra, Ísland"
